ID,Domain Name,LLM Model,Prompt ID,LLM_Status,LLM API Time S,Input Tokens Consumed,Output Tokens Generated,Path to Raw LLM Response,Passed Stage V1,Path to Extracted PDDL,Passed VAL Syntactic Check (V2),VAL_error_string,Passed V3,Passed V4,Validation Status,Timestamp
211,ricochet-robots,gpt-5.4-2026-03-05,1.2,Passed,8.423321962356567,2569,575,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/ricochet-robots/ricochet-robots_gpt-5.4_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T03:28:01.751899+00:00
212,ricochet-robots,gemini-3.1-pro-preview-customtools,2.1,Passed,51.11129593849182,2565,678,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/decstar/ricochet-robots/ricochet-robots_gemini-3.1-pro_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/ricochet-robots/ricochet-robots_gemini-3.1-pro_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T03:35:50.025569+00:00
213,ricochet-robots,claude-opus-4-6,1.2,Passed,11.312246084213257,3084,743,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/ricochet-robots/ricochet-robots_claude-opus-4.6_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T03:44:30.676117+00:00
214,ricochet-robots,deepseek-reasoner,4.1,Passed,20.567418098449707,2505,2165,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/madagascar/ricochet-robots/ricochet-robots_deepseek-r1_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/ricochet-robots/ricochet-robots_deepseek-r1_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T03:50:21.856748+00:00
215,ricochet-robots,gpt-5.4-2026-03-05,1.3,Passed,8.371138095855713,2700,593,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/ricochet-robots/ricochet-robots_gpt-5.4_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T04:40:05.063474+00:00
216,ricochet-robots,gemini-3.1-pro-preview-customtools,2.2,Passed,53.47433590888977,2748,662,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/decstar/ricochet-robots/ricochet-robots_gemini-3.1-pro_decstar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/ricochet-robots/ricochet-robots_gemini-3.1-pro_Feedback_decstar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T04:42:50.729020+00:00
217,ricochet-robots,gemini-3.1-pro-preview-customtools,2.3,"Failed: Gemini max tokens reached. Text: To correct the previous regressions and optimize for DecStar's architecture, this reordering places ...",0.0,0,0,N/A,False,N/A,False,N/A,False,False,LLM_ERROR,2026-05-25T04:45:09.144077+00:00
218,ricochet-robots,claude-opus-4-6,1.3,Passed,11.791715860366821,3304,773,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/ricochet-robots/ricochet-robots_claude-opus-4.6_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T04:56:46.235848+00:00
219,snake,deepseek-reasoner,1.1,Passed,12.933606147766113,2504,1518,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/lama/snake/snake_deepseek-r1_lama_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/lama/snake/snake_deepseek-r1_Feedback_lama_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T05:11:25.867089+00:00
220,ricochet-robots,gemini-3.1-pro-preview-customtools,3.1,Passed,46.86708998680115,2689,691,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/ricochet-robots/ricochet-robots_gemini-3.1-pro_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/ricochet-robots/ricochet-robots_gemini-3.1-pro_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T05:39:47.681765+00:00
221,ricochet-robots,gpt-5.4-2026-03-05,2.1,Passed,8.356488943099976,2345,571,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/decstar/ricochet-robots/ricochet-robots_gpt-5.4_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T05:46:24.324692+00:00
222,ricochet-robots,claude-opus-4-6,2.1,Passed,13.610897064208984,2756,850,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/decstar/ricochet-robots/ricochet-robots_claude-opus-4.6_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T06:03:05.692304+00:00
223,snake,deepseek-reasoner,1.2,Passed,18.35360598564148,2693,2055,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/lama/snake/snake_deepseek-r1_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/lama/snake/snake_deepseek-r1_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T06:32:49.528753+00:00
224,snake,deepseek-reasoner,1.3,Passed,23.41679620742798,2832,2097,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/lama/snake/snake_deepseek-r1_lama_iter3.txt,False,N/A,False,extraction_failed,False,False,INVALID_V1,2026-05-25T06:33:12.982850+00:00
225,ricochet-robots,gemini-3.1-pro-preview-customtools,3.2,Passed,64.3419759273529,2916,676,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/ricochet-robots/ricochet-robots_gemini-3.1-pro_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/ricochet-robots/ricochet-robots_gemini-3.1-pro_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T06:38:09.442503+00:00
226,ricochet-robots,gpt-5.4-2026-03-05,2.2,Passed,8.219266891479492,2496,597,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/decstar/ricochet-robots/ricochet-robots_gpt-5.4_decstar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_decstar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T06:52:37.291645+00:00
227,ricochet-robots,claude-opus-4-6,2.2,Passed,11.671164751052856,3105,749,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/decstar/ricochet-robots/ricochet-robots_claude-opus-4.6_decstar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_decstar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T07:09:18.334258+00:00
228,ricochet-robots,gemini-3.1-pro-preview-customtools,3.3,Passed,47.774428844451904,3051,698,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/bfws/ricochet-robots/ricochet-robots_gemini-3.1-pro_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/bfws/ricochet-robots/ricochet-robots_gemini-3.1-pro_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T07:36:29.420240+00:00
229,snake,deepseek-reasoner,2.1,Passed,31.707005262374878,2548,2586,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/decstar/snake/snake_deepseek-r1_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/decstar/snake/snake_deepseek-r1_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T07:50:25.415024+00:00
230,snake,deepseek-reasoner,2.2,Passed,32.656054973602295,2730,2565,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/decstar/snake/snake_deepseek-r1_decstar_iter2.txt,False,N/A,False,extraction_failed,False,False,INVALID_V1,2026-05-25T07:50:58.107175+00:00
231,ricochet-robots,gpt-5.4-2026-03-05,2.3,Passed,7.711104869842529,2648,594,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/decstar/ricochet-robots/ricochet-robots_gpt-5.4_decstar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_decstar_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T07:58:58.046272+00:00
232,ricochet-robots,claude-opus-4-6,2.3,Passed,14.568156957626343,3330,759,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/decstar/ricochet-robots/ricochet-robots_claude-opus-4.6_decstar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_decstar_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T08:15:43.497550+00:00
233,ricochet-robots,gpt-5.4-2026-03-05,3.1,Passed,7.255827188491821,2437,564,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/ricochet-robots/ricochet-robots_gpt-5.4_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T08:58:38.802833+00:00
234,ricochet-robots,gemini-3.1-pro-preview-customtools,4.1,Passed,61.70438003540039,2638,685,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/madagascar/ricochet-robots/ricochet-robots_gemini-3.1-pro_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/madagascar/ricochet-robots/ricochet-robots_gemini-3.1-pro_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T09:07:40.434120+00:00
235,snake,deepseek-reasoner,2.3,Passed,21.320986032485962,2119,1952,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/decstar/snake/snake_deepseek-r1_decstar_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/decstar/snake/snake_deepseek-r1_Feedback_decstar_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T09:07:55.697288+00:00
236,ricochet-robots,claude-opus-4-6,3.1,Passed,12.057798862457275,2806,803,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/ricochet-robots/ricochet-robots_claude-opus-4.6_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T09:16:17.331676+00:00
237,ricochet-robots,gpt-5.4-2026-03-05,3.2,Passed,8.651779890060425,2524,586,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/ricochet-robots/ricochet-robots_gpt-5.4_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T09:56:56.230894+00:00
238,snake,deepseek-reasoner,3.1,Passed,36.87622094154358,2620,2456,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/bfws/snake/snake_deepseek-r1_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/snake/snake_deepseek-r1_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T10:11:14.804116+00:00
239,ricochet-robots,claude-opus-4-6,3.2,Passed,14.906625032424927,3154,749,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/ricochet-robots/ricochet-robots_claude-opus-4.6_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T10:17:34.876156+00:00
240,snake,gemini-3.1-pro-preview-customtools,1.1,Passed,25.266009092330933,2633,771,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_lama_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_Feedback_lama_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T10:29:02.578967+00:00
241,ricochet-robots,gpt-5.4-2026-03-05,3.3,Passed,9.800117015838623,2643,598,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/bfws/ricochet-robots/ricochet-robots_gpt-5.4_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T10:54:26.071824+00:00
242,snake,deepseek-reasoner,3.2,Passed,35.62296223640442,2736,2739,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/bfws/snake/snake_deepseek-r1_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/snake/snake_deepseek-r1_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T11:15:49.843679+00:00
243,ricochet-robots,claude-opus-4-6,3.3,Passed,9.877586841583252,3375,726,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/bfws/ricochet-robots/ricochet-robots_claude-opus-4.6_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T11:16:27.039849+00:00
244,snake,gemini-3.1-pro-preview-customtools,1.2,Passed,38.87650203704834,2847,764,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T11:50:40.530486+00:00
245,snake,deepseek-reasoner,3.3,Passed,41.015753984451294,2909,3920,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/bfws/snake/snake_deepseek-r1_bfws_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/snake/snake_deepseek-r1_Feedback_bfws_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T12:21:07.125724+00:00
246,ricochet-robots,gpt-5.4-2026-03-05,4.1,Passed,7.5142247676849365,2423,572,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/madagascar/ricochet-robots/ricochet-robots_gpt-5.4_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/madagascar/ricochet-robots/ricochet-robots_gpt-5.4_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T12:24:57.946080+00:00
247,ricochet-robots,claude-opus-4-6,4.1,Passed,10.801668882369995,2862,729,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/madagascar/ricochet-robots/ricochet-robots_claude-opus-4.6_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/ricochet-robots/ricochet-robots_claude-opus-4.6_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T12:46:47.457834+00:00
248,snake,gemini-3.1-pro-preview-customtools,1.3,Passed,62.192687034606934,3021,757,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/lama/snake/snake_gemini-3.1-pro_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T13:12:55.057542+00:00
249,snake,deepseek-reasoner,4.1,Passed,14.830933094024658,2680,1456,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/madagascar/snake/snake_deepseek-r1_madagascar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/snake/snake_deepseek-r1_Feedback_madagascar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T13:23:40.529910+00:00
250,snake,gpt-5.4-2026-03-05,1.1,Passed,9.260201930999756,2408,679,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/snake/snake_gpt-5.4_lama_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/snake/snake_gpt-5.4_Feedback_lama_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T13:46:18.828586+00:00
251,snake,claude-opus-4-6,1.1,Passed,10.922540187835693,2848,835,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_lama_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_Feedback_lama_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T14:08:28.475137+00:00
252,snake,deepseek-reasoner,4.2,Passed,35.880913734436035,2892,2875,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/madagascar/snake/snake_deepseek-r1_madagascar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/madagascar/snake/snake_deepseek-r1_Feedback_madagascar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T14:26:44.469496+00:00
253,snake,deepseek-reasoner,4.3,Passed,61.05830097198486,3049,4793,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/madagascar/snake/snake_deepseek-r1_madagascar_iter3.txt,False,N/A,False,extraction_failed,False,False,INVALID_V1,2026-05-25T14:27:45.572137+00:00
254,visitall,deepseek-reasoner,1.1,Passed,18.924973964691162,2051,1581,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/lama/visitall/visitall_deepseek-r1_lama_iter1.txt,False,N/A,False,extraction_failed,False,False,INVALID_V1,2026-05-25T14:28:04.627956+00:00
255,visitall,deepseek-reasoner,1.2,Passed,36.25563168525696,1399,2790,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/lama/visitall/visitall_deepseek-r1_lama_iter2.txt,False,N/A,False,extraction_failed,False,False,INVALID_V1,2026-05-25T14:28:40.925222+00:00
256,snake,gemini-3.1-pro-preview-customtools,2.1,Passed,48.06233286857605,2663,759,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_decstar_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_Feedback_decstar_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T14:30:53.638146+00:00
257,visitall,deepseek-reasoner,1.3,Passed,32.3564658164978,1505,2669,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/lama/visitall/visitall_deepseek-r1_lama_iter3.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/lama/visitall/visitall_deepseek-r1_Feedback_lama_iter3.pddl,True,N/A,True,True,VALID,2026-05-25T14:43:24.977388+00:00
258,visitall,deepseek-reasoner,2.1,Passed,17.585511922836304,2014,1336,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/decstar/visitall/visitall_deepseek-r1_decstar_iter1.txt,False,N/A,False,extraction_failed,False,False,INVALID_V1,2026-05-25T14:43:42.683683+00:00
259,snake,gpt-5.4-2026-03-05,1.2,Passed,8.591805934906006,2592,681,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gpt-5.4/lama/snake/snake_gpt-5.4_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/snake/snake_gpt-5.4_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T15:07:48.234075+00:00
260,snake,claude-opus-4-6,1.2,Passed,13.190762042999268,3093,865,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_lama_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/snake/snake_claude-opus-4.6_Feedback_lama_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T15:30:00.682958+00:00
261,snake,gemini-3.1-pro-preview-customtools,2.2,Passed,62.47040915489197,2823,744,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_decstar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gemini-3.1-pro/decstar/snake/snake_gemini-3.1-pro_Feedback_decstar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T15:49:09.597433+00:00
262,visitall,deepseek-reasoner,2.2,Passed,29.13762402534485,1471,2423,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/decstar/visitall/visitall_deepseek-r1_decstar_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/decstar/visitall/visitall_deepseek-r1_Feedback_decstar_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T16:08:13.238178+00:00
263,visitall,deepseek-reasoner,3.1,Passed,37.89237594604492,2088,2882,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/bfws/visitall/visitall_deepseek-r1_bfws_iter1.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/visitall/visitall_deepseek-r1_Feedback_bfws_iter1.pddl,True,N/A,True,True,VALID,2026-05-25T16:17:12.716925+00:00
264,visitall,deepseek-reasoner,3.2,Passed,49.03913593292236,2276,4241,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/LLM Responses/deepseek-r1/bfws/visitall/visitall_deepseek-r1_bfws_iter2.txt,True,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/deepseek-r1/bfws/visitall/visitall_deepseek-r1_Feedback_bfws_iter2.pddl,True,N/A,True,True,VALID,2026-05-25T16:26:40.340557+00:00
